"","dep","typequ","nb_2012","nb_2017","P13_POP_sum_pop","year","per_inhabitant"
"482","60","A105",0,0,815400,"2012",0
"483","60","A106",3,3,815400,"2012",3.67917586460633e-06
"484","60","A107",3,3,815400,"2012",3.67917586460633e-06
"485","60","A108",3,3,815400,"2012",3.67917586460633e-06
"486","60","A109",2,2,815400,"2012",2.45278390973755e-06
"487","60","A206",128,119,815400,"2012",0.000156978170223203
"488","60","A208",57,67,815400,"2012",6.99043414275202e-05
"489","61","A104",35,29,288848,"2012",0.000121170996510275
"490","61","A105",0,0,288848,"2012",0
"491","61","A106",2,2,288848,"2012",6.9240569434443e-06
"492","61","A107",3,3,288848,"2012",1.03860854151665e-05
"493","61","A108",2,2,288848,"2012",6.9240569434443e-06
"494","61","A109",1,1,288848,"2012",3.46202847172215e-06
"495","61","A206",43,39,288848,"2012",0.000148867224284052
"496","61","A208",37,42,288848,"2012",0.00012809505345372
"497","62","A104",51,46,1465205,"2012",3.48074160271088e-05
"498","62","A105",0,0,1465205,"2012",0
"499","62","A106",4,4,1465205,"2012",2.72999341389089e-06
"500","62","A107",7,7,1465205,"2012",4.77748847430906e-06
"501","62","A108",6,6,1465205,"2012",4.09499012083633e-06
"502","62","A109",2,2,1465205,"2012",1.36499670694544e-06
"503","62","A206",217,191,1465205,"2012",0.000148102142703581
"504","62","A208",37,57,1465205,"2012",2.52524390784907e-05
"505","63","A104",49,47,640999,"2012",7.64431769784352e-05
"506","63","A105",1,1,640999,"2012",1.5600648362946e-06
"507","63","A106",1,1,640999,"2012",1.5600648362946e-06
"508","63","A107",3,3,640999,"2012",4.68019450888379e-06
"509","63","A108",2,2,640999,"2012",3.12012967258919e-06
"510","63","A109",1,1,640999,"2012",1.5600648362946e-06
"511","63","A206",135,119,640999,"2012",0.000210608752899771
"512","63","A208",88,96,640999,"2012",0.000137285705593924
"513","64","A104",42,41,664057,"2012",6.32475826623317e-05
"514","64","A105",1,1,664057,"2012",1.50589482529361e-06
"515","64","A106",2,2,664057,"2012",3.01178965058722e-06
"516","64","A107",3,3,664057,"2012",4.51768447588084e-06
"517","64","A108",2,2,664057,"2012",3.01178965058722e-06
"518","64","A109",2,2,664057,"2012",3.01178965058722e-06
"519","64","A206",108,99,664057,"2012",0.00016263664113171
"520","64","A208",42,52,664057,"2012",6.32475826623317e-05
"521","65","A104",21,19,228868,"2012",9.17559466592097e-05
"522","65","A105",0,0,228868,"2012",0
"523","65","A106",1,1,228868,"2012",4.3693307932957e-06
"524","65","A107",1,1,228868,"2012",4.3693307932957e-06
"525","65","A108",1,1,228868,"2012",4.3693307932957e-06
"526","65","A109",1,1,228868,"2012",4.3693307932957e-06
"527","65","A206",66,47,228868,"2012",0.000288375832357516
"528","65","A208",29,44,228868,"2012",0.000126710593005575
"529","66","A104",33,31,462705,"2012",7.13197393587707e-05
"530","66","A105",0,0,462705,"2012",0
"531","66","A106",1,1,462705,"2012",2.16120422299305e-06
"532","66","A107",1,1,462705,"2012",2.16120422299305e-06
"533","66","A108",1,1,462705,"2012",2.16120422299305e-06
"534","66","A109",1,1,462705,"2012",2.16120422299305e-06
"535","66","A206",105,98,462705,"2012",0.00022692644341427
"536","66","A208",57,63,462705,"2012",0.000123188640710604
"537","67","A104",40,38,1109460,"2012",3.60535756133615e-05
"538","67","A105",0,0,1109460,"2012",0
"539","67","A106",2,2,1109460,"2012",1.80267878066807e-06
"540","67","A107",7,7,1109460,"2012",6.30937573233825e-06
"541","67","A108",4,4,1109460,"2012",3.60535756133615e-06
"542","67","A109",0,2,1109460,"2012",0
"543","67","A206",136,124,1109460,"2012",0.000122582157085429
"544","67","A208",45,51,1109460,"2012",4.05602725650316e-05
"545","68","A104",36,37,758723,"2012",4.74481464249799e-05
"546","68","A105",1,1,758723,"2012",1.31800406736055e-06
"547","68","A106",2,2,758723,"2012",2.6360081347211e-06
"548","68","A107",4,4,758723,"2012",5.27201626944221e-06
"549","68","A108",2,2,758723,"2012",2.6360081347211e-06
"550","68","A109",0,2,758723,"2012",0
"551","68","A206",94,86,758723,"2012",0.000123892382331892
"552","68","A208",37,42,758723,"2012",4.87661504923404e-05
"553","69","A104",35,34,1779845,"2012",1.96646337181047e-05
"554","69","A105",1,1,1779845,"2012",5.61846677660133e-07
"555","69","A106",2,2,1779845,"2012",1.12369335532027e-06
"556","69","A107",3,3,1779845,"2012",1.6855400329804e-06
"557","69","A108",2,2,1779845,"2012",1.12369335532027e-06
"558","69","A109",2,2,1779845,"2012",1.12369335532027e-06
"559","69","A206",190,166,1779845,"2012",0.000106750868755425
"560","69","A208",50,62,1779845,"2012",2.80923338830067e-05
"561","70","A104",27,27,238956,"2012",0.000112991513081906
"562","70","A105",0,0,238956,"2012",0
"563","70","A106",1,1,238956,"2012",4.18487085488542e-06
"564","70","A107",2,2,238956,"2012",8.36974170977084e-06
"565","70","A108",2,2,238956,"2012",8.36974170977084e-06
"566","70","A109",1,1,238956,"2012",4.18487085488542e-06
"567","70","A206",58,43,238956,"2012",0.000242722509583354
"568","70","A208",54,69,238956,"2012",0.000225983026163813
"569","71","A104",48,41,556222,"2012",8.62964787440986e-05
"570","71","A105",0,0,556222,"2012",0
"571","71","A106",2,2,556222,"2012",3.59568661433744e-06
"572","71","A107",3,3,556222,"2012",5.39352992150616e-06
"573","71","A108",2,2,556222,"2012",3.59568661433744e-06
"574","71","A109",2,2,556222,"2012",3.59568661433744e-06
"575","71","A206",109,93,556222,"2012",0.000195964920481391
"576","71","A208",88,97,556222,"2012",0.000158210211030847
"577","72","A104",38,37,569035,"2012",6.67797235670916e-05
"578","72","A105",0,0,569035,"2012",0
"579","72","A106",1,1,569035,"2012",1.75736114650241e-06
"580","72","A107",2,2,569035,"2012",3.51472229300482e-06
"581","72","A108",1,1,569035,"2012",1.75736114650241e-06
"582","72","A109",1,1,569035,"2012",1.75736114650241e-06
"583","72","A206",75,64,569035,"2012",0.000131802085987681
"584","72","A208",107,113,569035,"2012",0.000188037642675758
"585","73","A104",31,29,423715,"2012",7.3162385093754e-05
"586","73","A105",1,1,423715,"2012",2.36007693850819e-06
"587","73","A106",2,2,423715,"2012",4.72015387701639e-06
"588","73","A107",2,2,423715,"2012",4.72015387701639e-06
"589","73","A108",3,3,423715,"2012",7.08023081552459e-06
"590","73","A109",1,1,423715,"2012",2.36007693850819e-06
"591","73","A206",84,74,423715,"2012",0.000198246462834688
"592","73","A208",56,62,423715,"2012",0.000132164308556459
"593","74","A104",38,35,769677,"2012",4.9371359674253e-05
"594","74","A105",0,0,769677,"2012",0
"595","74","A106",3,3,769677,"2012",3.89773892165155e-06
"596","74","A107",4,4,769677,"2012",5.19698522886873e-06
"597","74","A108",3,3,769677,"2012",3.89773892165155e-06
"598","74","A109",2,2,769677,"2012",2.59849261443437e-06
"599","74","A206",109,101,769677,"2012",0.000141617847486673
"600","74","A208",37,46,769677,"2012",4.80721133670358e-05
"601","75","A104",1,0,2229621,"2012",4.48506719303415e-07
"602","75","A105",1,1,2229621,"2012",4.48506719303415e-07
"603","75","A106",1,1,2229621,"2012",4.48506719303415e-07
"604","75","A107",20,20,2229621,"2012",8.97013438606831e-06
"605","75","A108",1,1,2229621,"2012",4.48506719303415e-07
"606","75","A109",1,1,2229621,"2012",4.48506719303415e-07
"607","75","A206",188,173,2229621,"2012",8.43192632290421e-05
"608","75","A208",0,0,2229621,"2012",0
"609","76","A104",49,43,1254609,"2012",3.9055992743556e-05
"610","76","A105",1,1,1254609,"2012",7.97061076399101e-07
"611","76","A106",3,3,1254609,"2012",2.3911832291973e-06
"612","76","A107",3,3,1254609,"2012",2.3911832291973e-06
"613","76","A108",3,3,1254609,"2012",2.3911832291973e-06
"614","76","A109",3,3,1254609,"2012",2.3911832291973e-06
"615","76","A206",155,144,1254609,"2012",0.000123544466841861
"616","76","A208",62,67,1254609,"2012",4.94177867367443e-05
"617","77","A104",32,29,1365200,"2012",2.34397890418986e-05
"618","77","A105",0,0,1365200,"2012",0
"619","77","A106",3,3,1365200,"2012",2.197480222678e-06
"620","77","A107",4,4,1365200,"2012",2.92997363023733e-06
"621","77","A108",3,3,1365200,"2012",2.197480222678e-06
"622","77","A109",2,2,1365200,"2012",1.46498681511866e-06
"623","77","A206",182,177,1365200,"2012",0.000133313800175798
"624","77","A208",42,55,1365200,"2012",3.07647231174919e-05
"625","78","A104",22,20,1418484,"2012",1.55095157929169e-05
"626","78","A105",1,1,1418484,"2012",7.04977990587134e-07
"627","78","A106",1,1,1418484,"2012",7.04977990587134e-07
"628","78","A107",5,5,1418484,"2012",3.52488995293567e-06
"629","78","A108",5,5,1418484,"2012",3.52488995293567e-06
"630","78","A109",1,1,1418484,"2012",7.04977990587134e-07
"631","78","A206",137,123,1418484,"2012",9.65819847104373e-05
"632","78","A208",35,42,1418484,"2012",2.46742296705497e-05
"633","79","A104",29,27,371632,"2012",7.80341843544151e-05
"634","79","A105",0,0,371632,"2012",0
"635","79","A106",1,1,371632,"2012",2.69083394325569e-06
"636","79","A107",2,2,371632,"2012",5.38166788651139e-06
"637","79","A108",2,2,371632,"2012",5.38166788651139e-06
"638","79","A109",1,1,371632,"2012",2.69083394325569e-06
"639","79","A206",53,49,371632,"2012",0.000142614198992552
"640","79","A208",42,47,371632,"2012",0.000113015025616739
"641","80","A104",38,37,571675,"2012",6.64713342371102e-05
"642","80","A105",1,1,571675,"2012",1.74924563781869e-06
"643","80","A106",1,1,571675,"2012",1.74924563781869e-06
"644","80","A107",3,3,571675,"2012",5.24773691345607e-06
"645","80","A108",3,3,571675,"2012",5.24773691345607e-06
"646","80","A109",1,1,571675,"2012",1.74924563781869e-06
"647","80","A206",96,83,571675,"2012",0.000167927581230594
"648","80","A208",59,71,571675,"2012",0.000103205492631303
"649","81","A104",34,31,381927,"2012",8.90222477070225e-05
"650","81","A105",0,0,381927,"2012",0
"651","81","A106",2,2,381927,"2012",5.23660280629544e-06
"652","81","A107",2,2,381927,"2012",5.23660280629544e-06
"653","81","A108",2,2,381927,"2012",5.23660280629544e-06
"654","81","A109",2,2,381927,"2012",5.23660280629544e-06
"655","81","A206",70,56,381927,"2012",0.000183281098220341
"656","81","A208",31,44,381927,"2012",8.11673434975794e-05
"657","82","A104",23,21,250342,"2012",9.18743159357998e-05
"658","82","A105",0,0,250342,"2012",0
"659","82","A106",1,1,250342,"2012",3.99453547546956e-06
"660","82","A107",2,2,250342,"2012",7.98907095093911e-06
"661","82","A108",1,1,250342,"2012",3.99453547546956e-06
"662","82","A109",1,1,250342,"2012",3.99453547546956e-06
"663","82","A206",66,51,250342,"2012",0.000263639341380991
"664","82","A208",30,42,250342,"2012",0.000119836064264087
"665","83","A104",32,32,1028583,"2012",3.11107611150486e-05
"666","83","A105",0,0,1028583,"2012",0
"667","83","A106",2,2,1028583,"2012",1.94442256969054e-06
"668","83","A107",4,4,1028583,"2012",3.88884513938107e-06
"669","83","A108",3,3,1028583,"2012",2.9166338545358e-06
"670","83","A109",3,3,1028583,"2012",2.9166338545358e-06
"671","83","A206",165,157,1028583,"2012",0.000160414861999469
"672","83","A208",21,22,1028583,"2012",2.04164369817506e-05
"673","84","A104",25,23,549949,"2012",4.54587607214487e-05
"674","84","A105",0,0,549949,"2012",0
